entropy,max_prob,accepted
0.012775812298059464,0.99853515625,1
0.40655869245529175,0.92333984375,1
0.4425159692764282,0.91357421875,1
0.00014834239846095443,1.0,1
0.06418634951114655,0.99267578125,1
0.03641124442219734,0.99609375,1
0.04696065932512283,0.99365234375,1
1.765547752380371,0.52587890625,0
0.14685764908790588,0.97412109375,1
0.06443799287080765,0.99169921875,1
0.38885071873664856,0.9033203125,1
0.6296042203903198,0.6884765625,1
0.7925814390182495,0.65966796875,0
0.6587286591529846,0.6435546875,1
0.03487835451960564,0.99462890625,1
0.05168610438704491,0.99267578125,1
0.0009984816424548626,1.0,1
0.0008070420590229332,1.0,1
0.010470171459019184,0.9990234375,1
0.0020926338620483875,1.0,1
0.0005564329330809414,1.0,1
0.001404041307978332,1.0,1
0.00025154452305287123,1.0,1
0.6866461038589478,0.64013671875,0
0.011139815673232079,0.99853515625,1
0.001648169127292931,1.0,1
1.1732089519500732,0.61328125,1
0.00904690008610487,0.9990234375,1
0.06450190395116806,0.9892578125,1
0.0228043831884861,0.99658203125,1
0.0003048799408134073,1.0,1
0.1977793425321579,0.962890625,1
0.04621923342347145,0.99365234375,1
0.008854925632476807,0.9990234375,1
0.01642129383981228,0.99755859375,1
0.37416887283325195,0.8857421875,1
0.015533572062849998,0.99853515625,1
0.08051130175590515,0.9853515625,1
0.0012587030651047826,1.0,1
0.000372222246369347,1.0,1
0.0009426595643162727,1.0,1
0.0002691248373594135,1.0,1
0.0006420923746190965,1.0,1
0.006968878209590912,0.9990234375,1
0.16652873158454895,0.9716796875,1
3.4348944609519094e-05,1.0,1
0.0018483484163880348,1.0,1
2.1300642401911318e-05,1.0,1
0.012282036244869232,0.99853515625,1
4.950442598783411e-05,1.0,1
0.00023116514785215259,1.0,1
0.0003640573122538626,1.0,1
0.00037013800465501845,1.0,1
1.60967065312434e-05,1.0,1
4.8243400669889525e-05,1.0,1
2.189690712839365e-05,1.0,1
0.00036088094930164516,1.0,1
